year,river,numSuitablePatches,numRejuvPatches,numPopPatches,numFertilePop,avgPatchAge,avgPopAge,populated,turned,turned_suitable,turned_unsuitable,sddEvents,lddEvents
116,1,54,12,39,29,31.98148148148148,18.076923076923077,1,2,1,1,4,6
116,2,41,8,26,22,37.1219512195122,24.884615384615383,1,4,2,2,1,1
116,3,52,7,24,22,32.30769230769231,21.541666666666668,1,4,3,1,1,7
116,4,48,6,34,30,28.895833333333332,19.176470588235293,1,7,3,4,2,2
116,5,48,8,28,22,30.125,14.642857142857142,1,3,2,1,2,4
116,6,57,14,36,24,32.05263157894737,15.25,1,3,3,0,5,11
116,7,46,8,36,32,17.195652173913043,14.222222222222221,1,5,2,3,3,5
116,8,53,15,31,26,21.0,19.64516129032258,1,6,4,2,4,4
116,9,56,12,28,25,27.178571428571427,18.107142857142858,1,8,4,4,3,3
116,10,61,12,39,30,34.721311475409834,18.974358974358974,1,8,4,4,4,11
116,11,53,9,32,28,32.943396226415096,16.46875,1,6,4,2,2,6
116,12,49,8,34,26,24.775510204081634,20.41176470588235,1,3,2,1,1,2
116,13,50,10,30,26,28.7,15.933333333333334,1,1,1,0,3,2
116,14,55,10,40,34,21.763636363636362,15.975,1,8,2,6,2,7
116,15,53,13,33,25,36.660377358490564,21.666666666666668,1,6,4,2,6,10
116,16,49,14,33,24,23.53061224489796,16.848484848484848,1,3,3,0,6,8
116,17,50,8,38,33,25.76,16.263157894736842,1,2,0,2,2,6
116,18,43,7,18,15,31.3953488372093,25.444444444444443,1,2,2,0,3,6
116,19,46,8,24,18,25.02173913043478,16.625,1,1,1,0,1,0
116,20,56,9,31,26,32.5,18.032258064516128,1,1,0,1,3,9
117,1,54,12,40,30,32.333333333333336,17.725,1,5,2,3,5,6
117,2,41,8,24,21,37.63414634146341,27.041666666666668,1,2,0,2,1,0
117,3,54,7,26,20,32.01851851851852,20.692307692307693,1,3,0,3,2,5
117,4,47,9,33,30,29.25531914893617,19.484848484848484,1,4,1,3,0,1
117,5,49,9,29,25,30.3265306122449,14.96551724137931,1,9,5,4,4,8
117,6,60,15,36,25,31.45,15.916666666666666,1,1,0,1,5,11
117,7,45,8,37,32,18.08888888888889,14.513513513513514,1,11,6,5,3,4
117,8,55,13,31,25,20.345454545454544,19.225806451612904,1,7,5,2,5,5
117,9,56,13,28,22,27.017857142857142,18.285714285714285,1,1,0,1,3,7
117,10,61,15,38,27,33.49180327868852,17.763157894736842,1,6,5,1,3,12
117,11,55,11,33,27,29.30909090909091,16.696969696969695,1,7,3,4,4,7
117,12,50,8,35,31,24.96,20.514285714285716,1,4,1,3,1,4
117,13,51,11,32,27,29.137254901960784,15.90625,1,5,2,3,3,4
117,14,51,10,39,32,23.098039215686274,16.76923076923077,1,1,1,0,4,7
117,15,55,15,37,26,32.472727272727276,17.243243243243242,1,6,2,4,6,15
117,16,52,15,37,27,23.173076923076923,15.972972972972974,1,2,0,2,5,6
117,17,48,7,40,35,25.875,16.4,1,6,5,1,2,8
117,18,45,8,21,16,31.0,22.904761904761905,1,3,1,2,1,6
117,19,47,9,24,23,25.48936170212766,17.583333333333332,1,4,1,3,5,4
117,20,55,7,32,27,33.07272727272727,18.375,1,3,1,2,0,7
118,1,53,12,39,32,32.84905660377358,17.794871794871796,1,5,3,2,4,5
118,2,39,8,23,20,39.256410256410255,27.391304347826086,1,3,3,0,3,1
118,3,51,4,23,19,33.35294117647059,21.130434782608695,1,6,4,2,2,3
118,4,45,8,31,30,29.066666666666666,20.741935483870968,1,3,1,2,2,1
118,5,50,13,30,22,22.6,13.7,1,4,1,3,3,5
118,6,59,10,37,28,31.983050847457626,16.2972972972973,1,4,1,3,2,2
118,7,46,13,35,30,17.152173913043477,14.714285714285714,1,4,3,1,7,9
118,8,58,13,35,28,20.20689655172414,18.057142857142857,1,5,2,3,6,9
118,9,55,11,29,23,27.854545454545455,17.379310344827587,1,5,4,1,3,7
118,10,65,17,38,29,32.06153846153846,15.68421052631579,1,5,2,3,9,7
118,11,54,10,33,28,27.0,15.848484848484848,1,7,4,3,4,3
118,12,48,9,35,30,25.5,21.057142857142857,1,4,1,3,2,5
118,13,50,13,30,26,29.68,16.533333333333335,1,3,1,2,6,5
118,14,52,8,39,32,23.653846153846153,17.512820512820515,1,6,3,3,2,8
118,15,53,14,36,22,30.867924528301888,15.916666666666666,1,7,3,4,3,10
118,16,50,12,37,30,24.46,16.2972972972973,1,4,3,1,6,10
118,17,52,11,43,36,24.75,16.11627906976744,1,9,5,4,5,16
118,18,44,9,22,17,30.818181818181817,22.772727272727273,1,3,2,1,2,2
118,19,45,8,24,19,26.533333333333335,17.375,1,3,2,1,4,4
118,20,54,7,31,27,34.111111111111114,19.225806451612904,1,4,2,2,4,7
119,1,54,12,40,32,30.35185185185185,16.9,1,1,0,1,8,5
119,2,42,8,25,20,37.45238095238095,26.24,1,4,2,2,2,4
119,3,53,8,23,20,32.528301886792455,21.217391304347824,1,5,1,4,0,5
119,4,44,7,31,29,30.113636363636363,21.580645161290324,1,2,1,1,1,3
119,5,48,11,28,23,23.6875,14.285714285714286,1,9,4,5,2,4
119,6,57,7,37,33,33.01754385964912,17.18918918918919,1,5,4,1,2,8
119,7,48,15,40,29,17.0625,13.475,1,5,3,2,5,8
119,8,57,12,35,25,21.333333333333332,18.685714285714287,1,5,1,4,5,7
119,9,58,12,31,22,26.189655172413794,14.903225806451612,1,8,4,4,4,6
119,10,64,17,40,30,31.75,15.175,1,5,2,3,5,10
119,11,55,12,31,26,26.272727272727273,15.741935483870968,1,5,1,4,3,4
119,12,46,6,36,30,24.434782608695652,20.166666666666668,1,5,4,1,4,6
119,13,49,10,30,24,31.0,17.166666666666668,1,5,3,2,5,6
119,14,52,10,38,31,23.846153846153847,17.973684210526315,1,3,3,0,3,8
119,15,52,13,35,25,31.673076923076923,16.82857142857143,1,2,1,1,4,13
119,16,52,12,39,28,24.26923076923077,16.05128205128205,1,8,3,5,2,8
119,17,53,16,45,33,23.79245283018868,14.977777777777778,1,4,2,2,10,13
119,18,45,10,22,18,30.42222222222222,23.636363636363637,1,2,1,1,3,3
119,19,46,8,25,21,26.434782608695652,17.52,1,3,2,1,4,5
119,20,54,8,32,26,34.074074074074076,18.15625,1,2,1,1,3,6
120,1,53,7,41,30,31.849056603773583,17.26829268292683,1,2,1,1,5,6
120,2,42,9,25,19,36.857142857142854,25.64,1,6,4,2,4,4
120,3,50,7,23,20,31.44,22.08695652173913,1,6,2,4,0,3
120,4,44,8,32,29,30.818181818181817,21.65625,1,6,6,0,3,8
120,5,47,12,26,21,21.638297872340427,14.346153846153847,1,7,3,4,1,0
120,6,60,9,39,32,32.13333333333333,17.0,1,3,0,3,3,4
120,7,49,16,39,31,17.224489795918366,14.102564102564102,1,4,1,3,3,10
120,8,54,13,34,26,21.685185185185187,19.08823529411765,1,5,3,2,5,7
120,9,58,13,31,24,26.275862068965516,14.96774193548387,1,5,2,3,4,7
120,10,63,14,41,29,32.26984126984127,14.292682926829269,1,6,1,5,2,11
120,11,52,11,29,24,27.51923076923077,16.379310344827587,1,6,3,3,3,8
120,12,49,7,37,31,23.877551020408163,20.43243243243243,1,6,5,1,3,4
120,13,50,10,31,25,27.44,17.322580645161292,1,5,2,3,4,5
120,14,55,11,39,33,23.545454545454547,18.41025641025641,1,4,1,3,1,7
120,15,52,11,36,24,32.40384615384615,16.833333333333332,1,5,2,3,5,3
120,16,50,11,38,29,24.38,15.552631578947368,1,3,2,1,4,9
120,17,53,16,47,34,24.49056603773585,14.957446808510639,1,2,1,1,8,9
120,18,45,10,21,17,30.977777777777778,20.38095238095238,1,5,4,1,5,4
120,19,47,9,25,21,26.595744680851062,18.04,1,4,2,2,0,7
120,20,54,8,31,25,34.148148148148145,18.06451612903226,1,9,3,6,2,7
121,1,53,7,41,32,32.716981132075475,18.024390243902438,1,5,3,2,7,4
121,2,44,11,29,21,33.25,23.17241379310345,1,5,5,0,3,4
121,3,48,7,22,19,32.25,23.272727272727273,1,2,0,2,1,3
121,4,50,12,36,29,28.12,20.194444444444443,1,10,7,3,4,5
121,5,46,10,25,24,21.869565217391305,14.96,1,0,0,0,3,4
121,6,57,5,37,32,34.19298245614035,18.08108108108108,1,6,3,3,5,6
121,7,47,14,36,28,17.06382978723404,13.777777777777779,1,1,0,1,3,9
121,8,55,12,33,24,22.145454545454545,20.272727272727273,1,4,2,2,5,9
121,9,57,13,31,25,26.964912280701753,15.709677419354838,1,6,2,4,3,5
121,10,59,11,40,31,33.898305084745765,14.875,1,6,3,3,6,2
121,11,52,12,31,24,27.5,15.32258064516129,1,7,3,4,1,3
121,12,53,12,37,32,22.71698113207547,20.972972972972972,1,6,4,2,5,15
121,13,49,9,31,26,27.081632653061224,15.548387096774194,1,4,1,3,2,6
121,14,53,8,39,35,25.056603773584907,19.0,1,7,4,3,5,2
121,15,51,11,35,28,33.07843137254902,17.114285714285714,1,1,0,1,7,8
121,16,51,10,40,31,24.88235294117647,15.6,1,1,0,1,1,7
121,17,53,12,47,37,25.39622641509434,15.680851063829786,1,2,2,0,6,7
121,18,48,10,24,18,29.291666666666668,18.75,1,3,2,1,4,4
121,19,47,8,25,20,26.914893617021278,18.76,1,6,3,3,3,4
121,20,51,7,27,19,34.76470588235294,17.814814814814813,1,5,2,3,4,3
122,1,54,8,42,33,32.907407407407405,18.476190476190474,1,4,0,4,3,6
122,2,49,14,29,23,30.857142857142858,24.0,1,5,3,2,3,0
122,3,46,5,21,17,33.08695652173913,24.428571428571427,1,6,5,1,3,2
122,4,54,15,37,31,26.51851851851852,20.027027027027028,1,3,2,1,2,8
122,5,46,9,26,22,22.869565217391305,15.192307692307692,1,4,2,2,1,7
122,6,57,7,37,31,34.421052631578945,18.72972972972973,1,5,2,3,5,7
122,7,46,11,35,29,18.347826086956523,14.885714285714286,1,4,3,1,4,8
122,8,55,10,36,25,22.854545454545455,19.444444444444443,1,6,2,4,4,8
122,9,55,9,29,24,27.70909090909091,17.03448275862069,1,5,2,3,1,4
122,10,59,10,38,30,33.79661016949152,15.0,1,5,1,4,3,5
122,11,51,12,30,26,26.392156862745097,16.2,1,3,2,1,2,4
122,12,55,15,43,31,21.763636363636362,18.232558139534884,1,4,3,1,7,7
122,13,47,9,30,26,27.4468085106383,15.4,1,6,4,2,1,6
122,14,54,10,38,33,25.166666666666668,20.13157894736842,1,2,1,1,4,2
122,15,50,7,35,26,34.72,17.8,1,1,1,0,5,3
122,16,50,7,40,33,25.92,16.425,1,2,1,1,5,6
122,17,55,14,49,41,25.472727272727273,15.938775510204081,1,5,4,1,13,14
122,18,49,10,25,21,29.040816326530614,18.88,1,4,1,3,5,6
122,19,47,10,22,19,27.06382978723404,20.681818181818183,1,7,3,4,2,4
122,20,50,9,27,21,35.66,17.74074074074074,1,4,3,1,4,3
123,1,50,4,40,32,35.8,19.9,1,2,0,2,3,5
123,2,50,16,28,23,30.64,24.678571428571427,1,5,2,3,2,3
123,3,50,10,23,19,31.16,23.347826086956523,1,10,5,5,2,2
123,4,55,16,40,31,26.818181818181817,19.275,1,9,6,3,7,10
123,5,46,8,26,22,23.282608695652176,16.03846153846154,1,8,3,5,3,2
123,6,56,8,38,31,35.25,18.789473684210527,1,3,1,2,4,7
123,7,48,10,37,30,18.25,14.72972972972973,1,5,2,3,2,5
123,8,53,9,35,29,23.32075471698113,19.457142857142856,1,6,3,3,3,8
123,9,54,10,28,23,28.537037037037038,18.178571428571427,1,5,1,4,5,4
123,10,56,7,36,30,35.464285714285715,15.805555555555555,1,11,5,6,2,2
123,11,52,11,29,25,26.865384615384617,17.448275862068964,1,3,0,3,2,2
123,12,57,17,44,35,21.56140350877193,18.65909090909091,1,3,2,1,6,15
123,13,49,11,32,26,26.224489795918366,15.3125,1,1,0,1,6,4
123,14,54,10,39,35,25.72222222222222,20.564102564102566,1,0,0,0,5,4
123,15,51,6,35,30,35.03921568627451,18.685714285714287,1,2,1,1,2,5
123,16,50,8,40,32,26.46,16.775,1,4,2,2,3,6
123,17,58,13,51,38,24.93103448275862,15.901960784313726,1,3,1,2,5,8
123,18,47,10,24,19,30.27659574468085,19.125,1,5,2,3,4,1
123,19,46,11,22,17,27.130434782608695,20.318181818181817,1,6,1,5,1,4
123,20,52,11,29,22,34.44230769230769,17.448275862068964,1,2,1,1,2,3
124,1,48,2,39,33,37.458333333333336,20.974358974358974,1,8,3,5,1,4
124,2,49,15,27,21,31.46938775510204,25.814814814814813,1,8,7,1,5,5
124,3,50,13,22,17,30.22,24.181818181818183,1,4,1,3,1,3
124,4,58,20,43,32,25.310344827586206,18.25581395348837,1,6,1,5,2,7
124,5,44,10,25,22,22.59090909090909,15.56,1,3,1,2,1,2
124,6,55,7,37,34,36.236363636363635,17.10810810810811,1,4,1,3,7,9
124,7,47,9,36,31,18.829787234042552,15.555555555555555,1,8,3,5,4,2
124,8,53,10,37,28,23.566037735849058,19.216216216216218,1,3,0,3,4,4
124,9,51,10,26,20,28.84313725490196,16.46153846153846,1,6,4,2,4,6
124,10,55,11,35,30,33.29090909090909,15.685714285714285,1,7,3,4,5,7
124,11,49,7,28,25,25.877551020408163,18.071428571428573,1,5,3,2,3,3
124,12,58,18,44,30,21.5,16.5,1,3,2,1,5,15
124,13,48,9,32,27,27.75,16.09375,1,3,2,1,3,3
124,14,54,7,40,35,26.72222222222222,20.925,1,11,4,7,2,10
124,15,51,4,34,29,35.80392156862745,17.352941176470587,1,7,2,5,4,4
124,16,50,7,38,30,27.18,18.18421052631579,1,4,3,1,5,11
124,17,57,9,50,43,25.964912280701753,16.78,1,5,4,1,9,4
124,18,46,9,23,19,29.543478260869566,18.304347826086957,1,6,4,2,6,4
124,19,42,8,23,17,27.761904761904763,19.130434782608695,1,3,3,0,2,1
124,20,52,10,28,24,34.82692307692308,17.892857142857142,1,7,5,2,5,8
125,1,46,5,37,31,37.52173913043478,20.89189189189189,1,1,1,0,2,3
125,2,55,19,31,22,28.98181818181818,23.483870967741936,1,6,3,3,8,11
125,3,48,11,21,16,32.166666666666664,25.761904761904763,1,3,2,1,2,3
125,4,54,19,39,32,26.944444444444443,19.512820512820515,1,5,2,3,6,14
125,5,43,8,24,22,23.13953488372093,16.416666666666668,1,4,1,3,2,2
125,6,53,6,37,31,35.528301886792455,17.64864864864865,1,3,0,3,4,1
125,7,45,9,34,30,19.155555555555555,16.0,1,4,3,1,3,6
125,8,50,9,34,29,25.08,20.823529411764707,1,8,3,5,4,3
125,9,53,10,25,20,28.452830188679247,17.52,1,1,0,1,2,4
125,10,54,12,35,27,34.01851851851852,15.685714285714285,1,4,3,1,5,9
125,11,50,9,28,24,25.3,17.392857142857142,1,3,1,2,3,6
125,12,59,16,47,32,21.864406779661017,16.02127659574468,1,2,1,1,6,9
125,13,49,8,33,29,28.040816326530614,16.515151515151516,1,6,3,3,7,4
125,14,51,9,39,32,26.352941176470587,21.0,1,3,2,1,6,8
125,15,48,5,32,27,34.125,17.46875,1,6,3,3,3,4
125,16,52,8,40,31,26.96153846153846,18.1,1,2,1,1,3,7
125,17,60,12,50,42,25.233333333333334,17.16,1,3,0,3,4,12
125,18,48,12,23,17,27.125,18.82608695652174,1,4,2,2,4,6
125,19,45,10,24,20,26.91111111111111,19.25,1,6,5,1,4,10
125,20,55,14,32,22,33.14545454545455,16.46875,1,4,3,1,8,13
126,1,47,5,38,31,37.723404255319146,21.263157894736842,1,3,2,1,2,4
126,2,55,16,35,22,27.0,21.714285714285715,1,7,3,4,6,3
126,3,49,12,21,14,32.224489795918366,26.142857142857142,1,5,4,1,4,2
126,4,53,16,42,30,27.132075471698112,18.88095238095238,1,5,4,1,7,10
126,5,41,7,24,21,23.365853658536587,15.416666666666666,1,8,7,1,2,9
126,6,50,6,34,31,37.14,18.11764705882353,1,3,3,0,7,6
126,7,47,11,34,29,19.170212765957448,16.705882352941178,1,1,0,1,4,6
126,8,48,10,30,22,25.875,22.866666666666667,1,2,1,1,2,4
126,9,52,7,26,22,29.923076923076923,14.5,1,2,1,1,1,3
126,10,56,14,38,29,33.660714285714285,15.342105263157896,1,1,0,1,6,4
126,11,49,7,29,24,25.73469387755102,16.137931034482758,1,3,1,2,4,4
126,12,59,12,47,37,22.322033898305083,16.80851063829787,1,1,1,0,7,6
126,13,49,9,33,26,28.244897959183675,16.757575757575758,1,4,1,3,3,2
126,14,52,10,40,32,26.26923076923077,20.7,1,5,2,3,10,11
126,15,48,6,32,27,32.770833333333336,18.3125,1,3,0,3,1,2
126,16,52,7,40,33,27.365384615384617,18.35,1,7,3,4,5,6
126,17,57,9,50,41,26.719298245614034,17.16,1,2,2,0,6,4
126,18,48,11,22,18,26.833333333333332,18.727272727272727,1,2,1,1,4,6
126,19,49,13,29,19,22.448979591836736,16.93103448275862,1,5,2,3,2,6
126,20,57,14,33,22,32.80701754385965,16.575757575757574,1,5,2,3,5,8
127,1,48,6,38,33,37.395833333333336,21.63157894736842,1,6,4,2,4,6
127,2,54,16,33,24,26.61111111111111,18.727272727272727,1,5,3,2,7,9
127,3,52,15,22,14,31.346153846153847,25.772727272727273,1,7,3,4,4,4
127,4,56,14,46,35,26.571428571428573,18.17391304347826,1,5,2,3,5,10
127,5,47,14,26,20,21.25531914893617,15.115384615384615,1,3,1,2,2,5
127,6,53,7,38,30,36.0377358490566,17.18421052631579,1,3,1,2,3,4
127,7,46,11,37,29,19.91304347826087,16.2972972972973,1,2,0,2,4,9
127,8,48,9,30,23,26.145833333333332,22.733333333333334,1,6,5,1,2,6
127,9,52,8,26,23,30.03846153846154,15.384615384615385,1,5,2,3,4,4
127,10,55,12,37,30,35.18181818181818,16.513513513513512,1,3,1,2,4,8
127,11,48,6,28,24,26.479166666666668,16.5,1,2,2,0,3,3
127,12,60,9,47,39,22.95,17.638297872340427,1,8,3,5,6,12
127,13,47,8,31,26,29.404255319148938,17.483870967741936,1,7,5,2,5,10
127,14,51,9,39,30,25.784313725490197,19.76923076923077,1,5,1,4,4,4
127,15,45,5,31,28,34.2,18.387096774193548,1,4,2,2,3,4
127,16,51,9,40,32,26.88235294117647,17.0,1,7,5,2,10,10
127,17,59,9,51,45,26.8135593220339,17.745098039215687,1,5,3,2,4,6
127,18,48,10,23,18,27.583333333333332,18.73913043478261,1,3,2,1,3,4
127,19,48,13,27,19,23.1875,17.962962962962962,1,7,6,1,3,8
127,20,56,14,33,24,33.357142857142854,17.333333333333332,1,5,2,3,5,3
128,1,50,10,41,31,36.4,20.609756097560975,1,3,1,2,2,6
128,2,55,16,36,25,26.654545454545456,18.083333333333332,1,4,1,3,4,8
128,3,51,14,23,15,31.11764705882353,25.47826086956522,1,4,3,1,2,3
128,4,55,14,45,36,26.581818181818182,17.77777777777778,1,5,3,2,8,10
128,5,46,13,29,23,21.869565217391305,14.551724137931034,1,2,1,1,1,7
128,6,52,6,38,33,36.26923076923077,17.13157894736842,1,3,2,1,2,6
128,7,44,8,35,27,19.977272727272727,15.742857142857142,1,4,3,1,6,8
128,8,52,11,33,24,25.096153846153847,21.606060606060606,1,5,2,3,5,8
128,9,51,8,26,21,29.11764705882353,15.807692307692308,1,6,2,4,1,4
128,10,54,12,36,28,36.48148148148148,17.5,1,7,1,6,2,6
128,11,50,7,29,24,26.42,16.82758620689655,1,2,0,2,3,2
128,12,58,8,45,37,23.310344827586206,18.31111111111111,1,3,2,1,7,3
128,13,50,10,33,25,28.34,17.060606060606062,1,7,1,6,3,6
128,14,48,8,36,30,27.625,21.61111111111111,1,4,3,1,3,6
128,15,45,6,30,26,34.577777777777776,19.233333333333334,1,7,6,1,3,4
128,16,54,13,41,34,25.87037037037037,17.29268292682927,1,3,0,3,8,10
128,17,60,9,52,45,26.766666666666666,17.75,1,2,0,2,5,10
128,18,49,11,24,21,27.918367346938776,18.916666666666668,1,3,2,1,4,4
128,19,53,16,29,20,21.50943396226415,16.896551724137932,1,6,2,4,3,7
128,20,55,13,32,24,32.07272727272727,14.125,1,2,1,1,4,6
129,1,49,11,40,31,37.04081632653061,20.775,1,4,3,1,6,9
129,2,53,14,35,25,28.41509433962264,19.2,1,8,6,2,6,5
129,3,53,12,24,17,30.07547169811321,25.291666666666668,1,6,1,5,3,1
129,4,56,12,44,33,25.857142857142858,17.5,1,8,7,1,8,15
129,5,46,11,30,24,22.67391304347826,14.9,1,2,1,1,0,4
129,6,53,7,38,33,36.339622641509436,17.81578947368421,1,5,2,3,4,7
129,7,46,9,37,30,19.934782608695652,15.675675675675675,1,5,1,4,5,8
129,8,51,9,33,23,26.19607843137255,22.0,1,2,0,2,4,4
129,9,49,9,25,21,28.224489795918366,16.24,1,4,1,3,0,4
129,10,49,8,34,27,35.08163265306123,18.823529411764707,1,2,2,0,2,5
129,11,48,7,29,25,27.375,17.586206896551722,1,1,1,0,4,5
129,12,59,7,46,40,23.89830508474576,18.847826086956523,1,6,2,4,3,3
129,13,45,9,33,25,27.977777777777778,17.424242424242426,1,4,3,1,4,6
129,14,50,11,36,31,26.62,21.305555555555557,1,5,2,3,5,8
129,15,50,11,32,27,31.84,18.75,1,2,1,1,4,6
129,16,51,12,39,30,27.41176470588235,17.794871794871796,1,6,1,5,6,12
129,17,58,8,52,44,27.74137931034483,17.75,1,4,2,2,1,10
129,18,50,11,23,19,28.22,20.434782608695652,1,6,2,4,4,3
129,19,51,15,26,17,22.901960784313726,18.96153846153846,1,1,0,1,1,5
129,20,55,13,33,26,32.29090909090909,14.545454545454545,1,5,3,2,2,8
130,1,51,11,41,30,36.333333333333336,20.878048780487806,1,3,2,1,5,7
130,2,57,15,37,26,27.087719298245613,18.945945945945947,1,6,2,4,6,5
130,3,49,12,22,15,30.897959183673468,27.272727272727273,1,2,2,0,1,3
130,4,62,17,49,36,24.306451612903224,16.653061224489797,1,6,2,4,7,14
130,5,46,10,31,29,23.608695652173914,15.387096774193548,1,1,0,1,2,4
130,6,52,7,39,32,36.0,16.846153846153847,1,4,2,2,4,6
130,7,43,7,34,29,20.348837209302324,16.029411764705884,1,7,5,2,2,6
130,8,49,9,32,23,27.693877551020407,22.875,1,9,6,3,5,5
130,9,47,5,24,20,29.46808510638298,17.208333333333332,1,3,2,1,0,0
130,10,51,7,34,29,34.705882352941174,19.676470588235293,1,8,5,3,3,6
130,11,49,5,30,24,27.816326530612244,17.8,1,4,3,1,4,4
130,12,57,7,43,38,24.982456140350877,20.302325581395348,1,6,4,2,4,6
130,13,47,10,32,25,27.02127659574468,17.75,1,2,2,0,1,4
130,14,49,10,37,28,27.408163265306122,21.405405405405407,1,4,4,0,7,12
130,15,50,11,35,27,32.58,17.8,1,2,0,2,2,6
130,16,47,8,35,29,29.829787234042552,19.885714285714286,1,1,0,1,3,2
130,17,58,7,52,44,28.103448275862068,18.076923076923077,1,1,0,1,4,3
130,18,48,9,26,20,27.75,19.03846153846154,1,4,2,2,0,7
130,19,50,13,26,20,24.22,19.76923076923077,1,5,5,0,3,8
130,20,56,11,34,27,32.375,15.0,1,1,1,0,4,6
131,1,52,12,41,32,36.15384615384615,21.195121951219512,1,7,4,3,2,5
131,2,55,15,36,27,26.381818181818183,17.416666666666668,1,4,1,3,5,9
131,3,51,13,22,16,30.686274509803923,28.045454545454547,1,4,1,3,1,3
131,4,60,15,50,37,25.583333333333332,16.72,1,4,2,2,7,12
131,5,45,9,30,25,24.711111111111112,16.066666666666666,1,4,2,2,2,5
131,6,52,9,39,31,36.55769230769231,17.333333333333332,1,6,1,5,6,9
131,7,46,9,33,28,19.17391304347826,16.424242424242426,1,7,4,3,4,6
131,8,52,13,32,23,26.153846153846153,22.65625,1,8,3,5,4,8
131,9,48,7,24,24,29.5625,18.208333333333332,1,8,4,4,1,4
131,10,53,9,34,27,33.22641509433962,18.91176470588235,1,4,2,2,4,2
131,11,51,7,31,26,27.49019607843137,18.096774193548388,1,4,3,1,3,3
131,12,59,10,47,38,24.28813559322034,19.51063829787234,1,4,1,3,5,4
131,13,49,11,34,29,26.918367346938776,17.705882352941178,1,4,4,0,5,7
131,14,53,12,41,31,26.339622641509433,20.24390243902439,1,5,1,4,3,9
131,15,48,8,33,24,34.75,19.424242424242426,1,4,3,1,4,4
131,16,46,8,34,30,31.043478260869566,20.91176470588235,1,2,1,1,6,4
131,17,57,7,52,47,28.70175438596491,18.98076923076923,1,8,5,3,10,14
131,18,48,8,26,20,28.229166666666668,19.153846153846153,1,3,3,0,3,3
131,19,55,15,30,20,23.01818181818182,18.066666666666666,1,4,1,3,5,9
131,20,57,9,34,29,32.80701754385965,15.882352941176471,1,1,1,0,2,4
132,1,53,13,40,33,35.83018867924528,22.5,1,5,2,3,2,7
132,2,53,12,36,26,27.943396226415093,17.86111111111111,1,3,3,0,6,10
132,3,49,9,21,16,32.57142857142857,30.0,1,5,2,3,0,3
132,4,60,13,50,38,26.083333333333332,17.04,1,10,4,6,3,2
132,5,45,5,29,24,24.377777777777776,15.724137931034482,1,4,2,2,1,1
132,6,48,7,35,28,37.833333333333336,17.62857142857143,1,5,1,4,6,2
132,7,47,12,33,28,18.95744680851064,16.515151515151516,1,2,1,1,5,4
132,8,50,14,32,20,25.62,20.5625,1,3,0,3,2,3
132,9,48,9,24,20,28.770833333333332,16.125,1,6,5,1,1,8
132,10,53,11,32,26,33.84905660377358,17.90625,1,5,1,4,3,3
132,11,53,9,31,27,27.358490566037737,18.967741935483872,1,2,2,0,3,5
132,12,57,10,46,40,25.29824561403509,20.67391304347826,1,5,3,2,6,10
132,13,53,14,35,28,25.88679245283019,18.0,1,5,3,2,5,8
132,14,50,11,39,30,26.58,19.58974358974359,1,6,3,3,6,7
132,15,50,11,34,27,34.02,19.441176470588236,1,5,2,3,2,5
132,16,46,5,34,28,31.956521739130434,21.735294117647058,1,4,4,0,3,6
132,17,59,10,54,44,24.220338983050848,17.962962962962962,1,6,3,3,6,10
132,18,51,10,26,22,27.568627450980394,20.03846153846154,1,4,1,3,1,2
132,19,53,12,29,20,24.50943396226415,18.93103448275862,1,3,1,2,5,1
132,20,58,8,36,31,33.241379310344826,15.916666666666666,1,8,5,3,2,2
133,1,52,10,39,31,35.84615384615385,21.94871794871795,1,7,3,4,5,7
133,2,56,12,37,26,27.446428571428573,18.10810810810811,1,6,3,3,5,10
133,3,48,8,23,18,31.3125,28.47826086956522,1,0,0,0,2,3
133,4,58,13,46,41,27.155172413793103,18.782608695652176,1,1,0,1,5,11
133,5,45,6,27,26,24.866666666666667,17.25925925925926,1,6,5,1,3,6
133,6,45,7,33,26,37.46666666666667,17.606060606060606,1,4,2,2,4,4
133,7,47,13,34,28,19.5531914893617,16.5,1,6,3,3,10,10
133,8,47,9,30,23,26.638297872340427,20.5,1,9,5,4,0,4
133,9,52,12,26,21,27.53846153846154,15.846153846153847,1,1,0,1,1,5
133,10,50,10,28,24,35.96,20.107142857142858,1,3,2,1,3,1
133,11,55,9,32,27,27.363636363636363,19.28125,1,3,2,1,2,8
133,12,58,11,48,40,25.06896551724138,19.979166666666668,1,6,2,4,5,11
133,13,54,13,36,29,25.61111111111111,17.5,1,2,0,2,6,8
133,14,50,12,37,30,26.06,19.64864864864865,1,3,2,1,6,8
133,15,49,10,33,26,34.40816326530612,20.424242424242426,1,3,1,2,2,2
133,16,50,6,36,30,30.4,21.52777777777778,1,6,3,3,2,2
133,17,59,10,54,45,24.203389830508474,17.98148148148148,1,5,2,3,7,8
133,18,49,9,25,21,28.816326530612244,20.44,1,4,0,4,3,2
133,19,52,6,29,23,25.557692307692307,19.79310344827586,1,5,0,5,1,3
133,20,60,11,36,31,31.783333333333335,16.72222222222222,1,4,3,1,3,5
134,1,51,13,40,30,36.09803921568628,19.8,1,8,7,1,8,12
134,2,56,13,35,26,27.803571428571427,19.257142857142856,1,6,3,3,4,4
134,3,48,5,24,18,32.3125,28.25,1,4,1,3,1,1
